query_id,url_id,query_length,is_homepage,sig1,sig2,sig3,sig4,sig5,sig6,sig7,sig8,relevance
4685,28963,3,0,0.32,0.48,651,312,26,0,0.23,0.23,0
4685,28964,3,1,0.20,0.44,307,60,130,0,0.26,0.04,1
4685,29118,3,0,0.03,0.21,10,34,2,0,0.12,0.13,0
4685,29119,3,0,0.65,0.23,38,90,0,0,0.23,0.22,0
4685,29120,3,0,0.06,0.15,0,0,6,0,0.13,0.55,0
4685,29121,3,0,0.05,0.16,12,19,6,0,0.15,0.66,1
4686,28965,1,1,0.25,0.00,173,31,46,1,0.19,0.09,0
4686,28966,1,1,0.41,0.21,1520,99,284,1,0.33,0.34,0
4686,28967,1,1,0.37,0.07,2002,72,414,0,0.42,0.30,0
4686,28968,1,1,0.31,0.35,872,294,232,0,0.22,0.31,1
4687,28969,3,0,0.02,0.00,9,0,0,0,0.15,0.41,0
4687,28970,3,1,0.27,0.15,37,0,14,0,0.28,0.21,0
4687,28971,3,1,0.05,0.15,223,7,52,0,0.15,0.17,0
4687,28972,3,0,0.59,0.15,2,1,0,0,0.23,0.18,0
4687,28973,3,0,0.20,0.23,10,1,0,0,0.35,0.19,0
4687,28974,3,0,0.03,0.18,107,316,2,0,0.19,0.06,0
4687,28975,3,1,0.08,0.47,999,307,58,0,0.15,0.09,1
4687,28976,3,1,0.17,0.49,930,663,230,0,0.34,0.24,1
4688,28977,3,0,0.19,0.08,442,1161,26,0,0.13,0.24,0
4688,28978,3,0,0.21,0.10,2,16,0,0,0.18,0.67,1
4688,28979,3,0,0.00,0.09,16,27,0,0,0.11,0.02,0
4688,28980,3,0,0.12,0.08,640,1869,10,0,0.36,0.63,1
4688,28981,3,0,0.18,0.36,124,19,40,0,0.17,0.34,0
4689,28982,3,0,0.24,0.19,102,321,10,0,0.25,0.45,0
4689,28983,3,0,0.29,0.08,420,754,20,0,0.31,0.48,0
4689,28984,3,0,0.08,0.03,2,3,6,0,0.07,0.15,1
4689,28985,3,0,0.19,0.23,38,6,12,0,0.14,0.11,1
4689,28986,3,1,0.19,0.56,6005,892,1060,0,0.41,0.31,0
4690,28990,1,0,0.35,0.54,22,37,16,0,0.18,0.52,0
4690,28991,1,0,0.07,0.33,1,3,0,0,0.05,0.49,0
4690,28992,1,0,0.10,0.35,2,3,0,0,0.15,0.39,0
4690,28993,1,0,0.14,0.26,1,4,0,0,0.11,0.26,0
4690,29040,1,0,0.20,0.23,2,3,0,0,0.25,0.03,0
4690,29041,1,0,0.22,0.25,282,225,28,0,0.34,0.80,1
4690,29042,1,0,0.16,0.45,20,39,10,0,0.17,0.16,0
4691,28645,6,1,0.03,0.27,1669,511,752,0,0.45,0.30,0
4691,28994,6,0,0.32,0.05,468,201,62,0,0.11,0.30,0
4691,28995,6,0,0.27,0.27,37,42,22,0,0.23,0.27,0
4691,28996,6,0,0.09,0.30,25,10,10,0,0.11,0.49,0
4691,28997,6,0,0.32,0.20,202,48,50,0,0.25,0.39,0
4692,28998,3,0,0.22,0.22,0,0,2,0,0.19,0.28,0
4692,28999,3,0,0.00,0.25,2,10,0,0,0.20,0.59,0
4692,29000,3,0,0.19,0.27,58,61,24,0,0.33,0.64,0
4692,29001,3,0,0.10,0.30,65,103,2,0,0.18,0.51,0
4692,29002,3,0,0.07,0.30,330,0,232,0,0.38,0.66,0
4692,29003,3,0,0.26,0.41,0,0,0,0,0.10,0.93,0
4693,29004,2,1,0.00,0.13,9560,841,2474,0,0.40,0.47,0
4693,29005,2,0,0.25,0.57,78,27,26,0,0.14,0.16,0
4693,29006,2,1,0.14,0.34,1004,3,282,0,0.50,0.30,0
4693,29007,2,1,0.13,0.27,14054,43,3322,0,0.56,0.39,0
4693,29008,2,1,0.13,0.29,2922,297,1306,0,0.50,0.39,1
4693,29009,2,0,0.34,0.51,1352,474,146,1,0.40,0.92,1
4693,29010,2,1,0.08,0.40,17110,867,2614,2,0.52,0.52,1
4694,29025,4,0,0.40,0.05,148,439,4,0,0.16,0.41,1
4694,29026,4,0,0.15,0.31,132,433,8,0,0.25,0.60,1
4694,29027,4,0,0.18,0.52,1,0,0,0,0.27,0.23,0
4694,29028,4,1,0.91,0.69,1420,0,386,0,0.37,0.32,1
4695,29029,1,0,0.10,0.13,4,0,6,0,0.33,0.03,1
4695,29030,1,0,0.18,0.13,0,3,0,0,0.24,0.00,1
4695,29031,1,0,0.17,0.24,95,78,24,0,0.15,0.46,0
4695,29032,1,0,0.14,0.33,126,270,12,1,0.34,0.00,1
4695,29033,1,0,0.18,0.40,347,840,10,0,0.28,0.11,1
4696,29034,4,0,0.08,0.11,7,21,2,0,0.15,0.17,0
4696,29035,4,0,0.16,0.03,37,117,0,0,0.21,0.19,0
4696,29036,4,0,0.28,0.18,0,1,0,0,0.03,0.17,0
4696,29037,4,0,0.07,0.27,112,240,6,0,0.20,0.47,0
4696,29038,4,0,0.01,0.17,8,10,6,0,0.32,0.58,0
4696,29039,4,0,0.06,0.42,86,253,0,0,0.19,0.34,0
4697,29043,2,1,0.48,0.55,230349,1971,15672,1968,0.62,0.62,1
4697,29088,2,1,0.16,0.34,2957,541,336,0,0.30,0.20,0
4697,29089,2,0,0.07,0.51,9315,100,1060,29,0.61,0.76,1
4697,29090,2,0,0.00,0.04,6744,249,838,14,0.27,0.66,0
4697,29091,2,0,0.01,0.43,3846,834,402,13,0.40,0.57,1
4697,29092,2,0,0.23,0.35,5772,226,788,12,0.54,0.63,1
4697,29093,2,0,0.28,0.49,3879,388,562,60,0.35,0.87,1
4697,29094,2,0,0.21,0.64,80302,3205,6822,298,0.57,0.62,1
4698,29044,3,0,0.23,0.10,200,381,10,0,0.46,0.05,0
4698,29045,3,0,0.25,0.39,1995,28,494,0,0.40,0.73,0
4698,29046,3,0,0.10,0.06,127,0,64,0,0.29,0.38,1
4698,29047,3,1,0.12,0.34,3520,52,536,9,0.46,0.34,1
4699,29048,4,1,0.19,0.28,4533,1672,214,0,0.45,0.54,0
4699,29049,4,0,0.32,0.38,131,355,4,0,0.28,0.45,1
4699,29050,4,0,0.12,0.45,4723,735,568,0,0.35,0.37,1
4699,29051,4,0,0.41,0.45,502,369,106,0,0.35,0.51,1
4700,1293,2,1,0.27,0.52,2081,640,194,0,0.48,0.54,0
4700,29052,2,1,0.00,0.07,34,7,24,0,0.24,0.14,0
4700,29053,2,0,0.02,0.26,487,468,66,0,0.41,0.83,0
4700,29054,2,1,0.29,0.64,3015,1795,172,0,0.51,0.45,0
4700,29055,2,1,0.25,0.47,3017,252,214,2,0.55,0.23,1
4700,29056,2,0,0.15,0.46,142,9,88,0,0.38,0.56,1
4700,29057,2,1,0.05,0.70,7115,1569,1258,1,0.46,0.59,0
4700,29058,2,1,0.54,0.72,27847,327,3132,15,0.59,0.48,1
4701,29059,2,1,0.27,0.10,1130,7,368,0,0.50,0.40,0
4701,29060,2,0,0.60,0.38,7,4,0,0,0.30,0.36,1
4702,29061,3,1,0.39,0.27,3407,30,748,1,0.43,0.38,1
4702,29062,3,1,0.24,0.61,1150,154,170,0,0.44,0.25,1
4702,29063,3,1,0.25,0.43,1540,0,474,0,0.29,0.30,0
4702,29064,3,0,0.28,0.38,759,2025,10,0,0.38,0.71,1
4702,29065,3,0,0.27,0.56,408,90,182,0,0.25,0.59,0
4702,29066,3,0,0.06,0.47,707,126,154,0,0.30,0.54,1
4702,29067,3,0,0.36,0.54,816,1411,86,0,0.29,0.65,0
4702,29068,3,0,0.14,0.53,1891,2826,136,2,0.45,0.76,1
4702,29122,3,0,0.33,0.69,879,2293,80,1,0.33,0.63,1
4703,29074,4,0,0.03,0.06,448,366,188,0,0.43,0.43,0
4703,29075,4,0,0.04,0.15,64,0,18,0,0.27,0.61,0
4703,29076,4,0,0.02,0.31,18,6,8,0,0.30,0.30,1
4703,29077,4,0,0.05,0.18,43,127,0,0,0.29,0.78,0
4703,29078,4,0,0.20,0.36,41,127,2,0,0.37,0.90,0
4703,29079,4,0,0.00,0.10,189,10,176,0,0.35,0.82,0
4703,29080,4,0,0.07,0.13,48,45,22,0,0.11,0.40,0
4703,29081,4,0,0.00,0.54,365,3,216,1,0.40,0.31,1
4704,29082,3,0,0.09,0.05,1,0,0,0,0.15,0.21,0
4704,29083,3,0,0.14,0.16,0,0,0,0,0.23,0.01,0
4704,29084,3,0,0.10,0.29,2,3,4,0,0.05,0.06,1
4704,29085,3,0,0.05,0.31,0,0,12,0,0.13,0.05,1
4704,29086,3,0,0.09,0.51,1,0,0,0,0.13,0.16,1
4704,29087,3,0,0.33,0.59,120,4,30,1,0.20,0.05,1
4705,29095,2,0,0.41,0.61,167,273,28,0,0.40,0.42,1
4705,29096,2,1,0.35,0.62,49157,696,3564,463,0.45,0.38,1
4705,29143,2,1,0.18,0.30,8451,1108,3520,3,0.55,0.51,0
4705,29144,2,0,0.01,0.33,2091,691,276,5,0.36,0.74,0
4705,29145,2,0,0.11,0.18,8852,310,828,174,0.57,0.28,1
4705,29146,2,0,0.19,0.67,1460,676,204,17,0.36,0.78,1
4706,29097,2,1,0.20,0.40,885,4,322,0,0.27,0.24,0
4706,29098,2,0,0.02,0.26,662,1443,30,0,0.24,0.34,0
4706,29099,2,0,0.07,0.35,294,57,60,0,0.31,0.37,0
4706,29100,2,0,0.01,0.28,202,135,16,0,0.39,0.76,0
4706,29101,2,0,0.10,0.26,188,7,46,0,0.31,0.94,0
4706,29102,2,1,0.17,0.47,4841,0,882,0,0.31,0.23,0
4707,29103,1,0,0.00,0.18,3,1,0,0,0.11,0.44,0
4707,29104,1,0,0.14,0.09,16,12,12,3,0.22,0.64,0
4707,29105,1,0,0.06,0.42,11,48,0,0,0.22,0.26,0
4707,29106,1,0,0.11,0.34,112,61,6,1,0.15,0.52,0
4707,29107,1,0,0.00,0.34,142,6,26,1,0.26,0.07,0
4707,29108,1,0,0.22,0.34,82,198,0,0,0.11,0.67,0
4707,29109,1,0,0.00,0.32,430,312,42,0,0.26,0.73,1
4707,29110,1,0,0.21,0.36,127,112,26,0,0.25,0.70,1
4708,29111,3,0,0.23,0.32,21,1,26,0,0.18,0.32,1
4708,29112,3,0,0.23,0.27,115,94,26,0,0.27,0.31,1
4708,29113,3,0,0.07,0.28,48,21,20,0,0.15,0.34,1
4708,29114,3,0,0.12,0.36,125,33,40,0,0.28,0.17,1
4708,29115,3,0,0.16,0.47,41,10,24,0,0.31,0.31,1
4708,29116,3,0,0.24,0.65,1078,9,234,0,0.18,0.26,1
4708,29117,3,0,0.32,0.61,377,3,86,0,0.26,0.24,1
4709,29123,3,0,0.20,0.18,91,312,2,0,0.23,0.29,0
4709,29124,3,0,0.17,0.30,0,0,0,0,0.22,0.24,1
4709,29125,3,0,0.16,0.23,23,54,14,0,0.25,0.36,1
4709,29126,3,0,0.24,0.37,4,4,6,0,0.15,0.29,1
4709,29127,3,0,0.05,0.24,46,112,0,0,0.16,0.25,0
4709,29128,3,0,0.11,0.26,217,552,6,0,0.17,0.15,1
4709,29129,3,0,0.12,0.04,117,283,2,0,0.22,0.33,0
4709,29130,3,0,0.17,0.18,112,313,2,0,0.29,0.44,1
4710,29131,4,1,0.06,0.38,82,96,48,0,0.47,0.67,0
4710,29132,4,0,0.37,0.40,27,6,16,0,0.25,0.23,0
4710,29133,4,1,0.28,0.47,128,135,70,0,0.42,0.69,1
4711,29134,2,0,0.16,0.08,13,15,0,0,0.09,0.79,0
4711,29135,2,1,0.06,0.39,6223,207,1428,51,0.56,0.43,1
4711,29136,2,1,0.21,0.51,7105,1014,1570,56,0.41,0.42,1
4712,23067,2,0,0.09,0.62,4467,2884,440,5,0.39,0.40,1
4712,23068,2,1,0.48,0.59,49630,1767,4392,160,0.56,0.46,1
4712,29137,2,0,0.26,0.08,761,294,94,3,0.24,0.36,0
4712,29138,2,0,0.12,0.40,785,609,40,1,0.51,0.51,1
4712,29139,2,0,0.42,0.51,769,343,76,0,0.40,0.38,0
4712,29140,2,0,0.14,0.58,9310,280,1822,168,0.46,0.45,1
4712,29141,2,0,0.56,0.63,6,1,14,0,0.25,0.38,1
4712,29142,2,0,0.22,0.52,1523,411,232,17,0.44,0.78,1
4713,29147,2,0,0.22,0.68,203,382,14,0,0.28,0.50,1
4713,29148,2,0,0.16,0.55,73,10,34,1,0.32,0.60,1
4713,29149,2,0,0.29,0.66,1094,289,172,6,0.35,0.54,1
4713,29193,2,0,0.21,0.36,2028,594,16,0,0.25,0.44,1
4713,29194,2,0,0.17,0.33,257,483,22,0,0.11,0.42,0
4713,29195,2,0,0.07,0.42,434,1267,16,0,0.31,0.87,1
4713,29196,2,0,0.24,0.41,873,211,102,0,0.33,0.78,1
4713,29197,2,0,0.16,0.60,693,1717,30,0,0.32,0.62,0
4714,29150,1,0,0.14,0.14,261,288,22,2,0.27,0.38,0
4714,29151,1,1,0.37,0.49,1698,3585,56,0,0.44,0.50,0
4714,29152,1,0,0.12,0.32,8154,4872,970,7,0.51,0.73,1
4714,29153,1,0,0.04,0.53,744,1693,56,2,0.41,0.81,0
4714,29154,1,0,0.27,0.50,1884,3192,174,6,0.52,0.68,1
4714,29155,1,0,0.07,0.59,1958,837,272,15,0.48,0.81,1
4714,29156,1,1,0.51,0.65,15525,1228,2688,162,0.51,0.40,1
4715,29157,2,0,0.26,0.38,279,21,56,0,0.17,0.27,0
4715,29158,2,1,0.13,0.48,525,0,52,0,0.25,0.23,1
4715,29159,2,0,0.18,0.23,373,291,20,0,0.29,0.82,0
4715,29160,2,0,0.23,0.53,765,582,72,0,0.33,0.85,1
4715,29161,2,1,0.24,0.46,609,0,158,0,0.21,0.12,0
4715,29162,2,0,0.00,0.51,1250,1014,198,0,0.30,0.31,0
4715,29163,2,1,0.35,0.59,9361,406,2104,2,0.44,0.49,1
4716,29164,1,1,0.39,0.70,8867,2110,1870,5,0.49,0.39,0
4716,29165,1,1,0.08,0.21,398,552,102,0,0.40,0.55,0
4716,29166,1,0,0.10,0.56,144,334,46,0,0.39,0.54,1
4716,29167,1,1,0.52,0.54,7910,825,2086,18,0.60,0.43,1
4717,29168,3,0,0.26,0.21,255,21,52,0,0.21,0.37,1
4717,29169,3,0,0.13,0.37,28,85,6,0,0.26,0.52,0
4717,29170,3,0,0.01,0.29,3,6,0,0,0.25,0.45,0
4717,29171,3,0,0.07,0.08,333,88,86,0,0.46,0.41,0
4717,29172,3,0,0.26,0.43,266,277,26,0,0.15,0.25,0
4718,29173,2,0,0.20,0.28,60,166,0,0,0.07,0.58,0
4718,29174,2,0,0.06,0.48,1,13,0,0,0.18,0.19,0
4718,29175,2,0,0.10,0.41,841,169,162,0,0.46,0.84,0
4718,29176,2,0,0.13,0.52,193,367,26,0,0.40,0.47,1
4718,29177,2,0,0.06,0.40,161,147,24,0,0.24,0.20,1
4718,29178,2,0,0.17,0.48,112,271,6,0,0.18,0.46,1
4718,29179,2,0,0.17,0.47,435,295,76,0,0.48,0.53,0
4718,29328,2,0,0.12,0.26,24,52,0,0,0.06,0.40,0
4718,29329,2,0,0.09,0.31,33,52,14,0,0.29,0.25,0
4718,29330,2,0,0.21,0.19,28,79,0,0,0.15,0.42,0
4719,29176,4,0,0.24,0.17,181,421,38,0,0.44,0.46,1
4719,29177,4,0,0.32,0.20,155,117,26,0,0.30,0.17,0
4719,29179,4,0,0.03,0.32,490,301,76,0,0.37,0.63,0
4719,29180,4,0,0.09,0.21,44,132,0,0,0.20,0.34,0
4719,29181,4,0,0.04,0.41,181,321,18,0,0.21,0.48,0
4720,29182,2,0,0.10,0.42,684,909,78,0,0.35,0.67,1
4720,29183,2,0,0.06,0.40,960,807,80,1,0.21,0.70,0
4720,29184,2,0,0.09,0.40,287,192,76,0,0.29,0.50,1
4720,29185,2,0,0.05,0.27,965,331,76,0,0.10,0.56,0
4720,29186,2,0,0.01,0.22,26,58,0,0,0.37,0.88,1
4720,29187,2,0,0.25,0.54,4848,1425,608,2,0.46,0.83,1
4721,29188,2,0,0.04,0.06,3,7,0,0,0.12,0.19,0
4721,29189,2,0,0.15,0.16,16,54,0,0,0.26,0.72,0
4721,29190,2,0,0.20,0.12,1,4,2,0,0.37,0.65,0
4721,29191,2,0,0.12,0.19,33,63,0,0,0.14,0.60,0
4721,29192,2,0,0.14,0.39,29,69,0,0,0.17,0.57,0
4722,29198,1,1,0.37,0.40,5307,142,1314,0,0.53,0.38,1
4722,29250,1,1,0.26,0.12,1625,886,190,0,0.43,0.17,0
4722,29251,1,0,0.12,0.11,3,0,6,0,0.31,0.41,0
4723,29199,6,0,0.24,0.21,2,6,0,0,0.16,0.29,0
4724,29200,1,0,0.35,0.28,136,307,0,0,0.32,0.65,0
4724,29201,1,0,0.28,0.18,892,325,244,0,0.34,0.73,0
4724,29202,1,0,0.24,0.53,528,369,96,0,0.17,0.48,0
4724,29203,1,0,0.33,0.32,259,0,26,1,0.26,0.92,0
4724,29204,1,0,0.23,0.45,479,102,128,1,0.35,0.90,0
4724,29205,1,0,0.20,0.70,2086,669,204,8,0.40,0.68,1
4724,29206,1,0,0.26,0.58,2664,622,344,10,0.34,0.65,1
4725,29207,2,1,0.68,0.62,9901,2901,546,0,0.42,0.31,1
4726,29208,3,0,0.10,0.17,1,1,0,0,0.15,0.28,0
4726,29209,3,0,0.07,0.33,45,1,12,0,0.19,0.63,1
4726,29210,3,0,0.08,0.00,21,63,0,0,0.28,0.57,0
4726,29211,3,0,0.11,0.27,4,22,0,0,0.27,0.55,1
4726,29212,3,0,0.03,0.29,19,0,16,0,0.25,0.44,0
4726,29213,3,0,0.14,0.44,331,3,202,0,0.33,0.41,1
4726,29214,3,0,0.16,0.36,43,4,18,0,0.18,0.83,1
4726,29215,3,0,0.07,0.47,2138,234,494,0,0.54,0.82,1
4727,29216,1,0,0.16,0.24,761,88,110,0,0.39,0.81,0
4727,29217,1,0,0.00,0.08,250,235,38,4,0.30,0.36,0
4727,29218,1,0,0.18,0.30,1226,2329,46,0,0.48,0.63,1
4727,29219,1,0,0.37,0.33,733,4,146,2,0.28,0.40,0
4727,29220,1,1,0.37,0.55,5739,0,1016,17,0.49,0.34,1
4728,29221,1,0,0.14,0.52,533,1015,82,1,0.26,0.82,0
4728,29222,1,0,0.35,0.64,532,379,156,0,0.33,0.51,0
4728,29223,1,0,0.00,0.53,2002,972,218,4,0.31,0.92,0
4728,29224,1,1,0.06,0.60,1358,436,218,5,0.36,0.38,1
4728,29485,1,0,0.22,0.51,673,759,212,24,0.47,0.57,0
4728,29486,1,1,0.00,0.34,6756,285,744,25,0.41,0.26,1
4728,29487,1,0,0.22,0.57,1422,159,300,26,0.38,0.87,1
4728,29488,1,0,0.32,0.55,247,265,76,4,0.37,0.59,1
4728,29489,1,1,0.39,0.54,77939,4023,7432,971,0.38,0.45,1
4729,29225,4,0,0.00,0.26,1,0,2,0,0.26,0.33,0
4729,29226,4,0,0.13,0.19,7,0,0,0,0.21,0.14,1
4729,29227,4,0,0.14,0.17,22,37,2,0,0.25,0.36,1
4729,29228,4,0,0.09,0.35,5,16,0,0,0.10,0.41,0
4729,29229,4,0,0.36,0.18,27,7,30,0,0.23,0.90,0
4729,29230,4,0,0.04,0.35,143,261,32,0,0.14,0.79,1
4729,29231,4,0,0.17,0.39,16,34,10,0,0.22,0.36,0
4729,29232,4,0,0.04,0.23,41,6,16,1,0.11,0.29,1
4729,29233,4,0,0.15,0.39,18,7,14,0,0.21,0.45,0
4730,29234,3,0,0.15,0.00,157,328,26,0,0.24,0.14,0
4730,29235,3,0,0.00,0.00,0,0,0,0,0.04,0.49,0
4730,29236,3,0,0.22,0.09,20,40,2,0,0.22,0.21,0
4730,29237,3,0,0.26,0.15,1,1,0,0,0.08,0.35,0
4730,29238,3,0,0.12,0.15,1,7,0,0,0.08,0.25,0
4730,29239,3,0,0.05,0.18,0,0,0,0,0.19,0.23,0
4730,29240,3,0,0.27,0.17,309,681,60,0,0.27,0.47,0
4730,29241,3,0,0.17,0.27,138,300,16,0,0.25,0.08,1
4731,29242,1,0,0.02,0.09,0,0,0,0,0.14,0.13,0
4731,29243,1,0,0.07,0.12,11,22,0,0,0.11,0.42,0
4731,29244,1,0,0.08,0.24,50,115,2,0,0.25,0.45,1
4731,29245,1,0,0.08,0.09,60,208,4,0,0.09,0.51,1
4731,29246,1,0,0.02,0.07,5,13,8,0,0.21,0.35,1
4731,29247,1,0,0.11,0.07,83,139,22,0,0.18,0.39,0
4732,29248,1,0,0.44,0.35,1,0,0,0,0.13,0.19,0
4732,29249,1,1,0.43,0.54,1415,511,138,5,0.30,0.15,1
4733,29252,3,1,0.18,0.54,71210,1225,8738,220,0.51,0.59,1
4733,29299,3,0,0.04,0.19,272,693,26,0,0.31,0.34,0
4733,29300,3,0,0.95,0.64,692,241,20,0,0.43,0.59,0
4733,29301,3,0,0.23,0.59,117,309,10,0,0.13,0.18,1
4733,29302,3,1,0.16,0.15,57,1,16,5,0.18,0.04,0
4733,29303,3,0,0.18,0.56,193,211,48,0,0.20,0.50,1
4733,29304,3,0,0.30,0.62,2543,2535,310,0,0.46,0.71,1
4734,29252,1,1,0.36,0.64,71126,1260,8436,489,0.68,0.57,1
4734,29253,1,1,0.14,0.37,2905,0,1442,5,0.46,0.34,0
4734,29254,1,0,0.10,0.20,631,403,116,21,0.27,0.70,0
4734,29255,1,0,0.04,0.45,860,0,104,1,0.43,0.64,0
4734,29256,1,1,0.07,0.44,6125,0,1298,4,0.42,0.34,1
4734,29257,1,0,0.02,0.48,1917,288,222,38,0.42,0.16,1
4734,29258,1,0,0.13,0.69,2793,703,422,30,0.41,0.84,1
4734,29259,1,1,0.49,0.67,1474,861,326,13,0.46,0.62,0
4734,29260,1,0,0.08,0.46,6602,540,866,37,0.49,0.45,0
4735,29261,3,0,0.10,0.15,25,0,18,0,0.46,0.68,0
4735,29262,3,0,0.15,0.21,581,967,98,0,0.55,0.70,1
4735,29263,3,1,0.10,0.23,2296,1893,666,0,0.54,0.59,1
4735,29264,3,1,0.45,0.06,987,1462,282,0,0.32,0.63,0
4735,29265,3,0,0.10,0.32,204,300,82,0,0.55,0.58,0
4735,29266,3,0,0.19,0.36,1705,910,274,0,0.58,0.58,1
4735,29267,3,1,0.41,0.57,7723,4935,1760,0,0.55,0.65,1
4736,29268,1,0,0.68,0.40,86,150,16,0,0.27,0.68,1
4736,29269,1,0,0.30,0.17,0,0,0,0,0.08,0.40,0
4737,29270,2,0,0.10,0.21,480,247,74,0,0.41,0.65,0
4737,29271,2,0,0.21,0.24,25,3,14,0,0.16,0.24,1
4737,29272,2,0,0.15,0.32,51,48,24,0,0.42,0.64,0
4737,29273,2,0,0.20,0.59,180,9,38,0,0.25,0.48,0
4737,29274,2,0,0.19,0.31,271,133,8,0,0.29,0.61,1
4737,29275,2,0,0.12,0.56,621,667,54,0,0.27,0.73,1
4737,29276,2,1,0.14,0.32,112,4,70,16,0.10,0.00,0
4737,29277,2,1,0.01,0.57,406392,1471,29310,1,0.61,0.69,1
4737,29331,2,0,0.32,0.55,11817,208,3830,20,0.59,0.67,1
4738,29282,2,0,0.06,0.00,96,367,0,0,0.38,0.59,1
4738,29283,2,0,0.17,0.08,97,322,0,0,0.11,0.44,1
4738,29284,2,0,0.02,0.13,84,243,0,0,0.13,0.49,0
4738,29285,2,0,0.12,0.10,8,30,0,0,0.12,0.42,0
4738,29286,2,0,0.00,0.35,93,288,10,0,0.22,0.60,1
4738,29287,2,0,0.06,0.23,9,13,4,0,0.21,0.20,0
4738,29288,2,1,0.43,0.54,1261,4,318,19,0.39,0.20,1
4739,29289,3,0,0.11,0.21,173,271,20,0,0.13,0.54,0
4739,29290,3,0,0.26,0.10,128,301,2,0,0.20,0.52,0
4739,29291,3,0,0.20,0.00,10,0,10,0,0.13,0.25,0
4739,29292,3,0,0.18,0.13,162,270,10,0,0.23,0.52,1
4739,29293,3,0,0.06,0.16,36,88,4,0,0.13,0.59,0
4739,29294,3,0,0.00,0.21,81,160,12,0,0.31,0.64,1
4739,29295,3,0,0.21,0.27,18,3,30,0,0.16,0.31,1
4740,29296,4,0,0.17,0.17,325,901,2,0,0.30,0.15,0
4741,29297,2,0,0.64,0.24,0,0,0,0,0.04,0.58,0
4741,29298,2,0,0.86,0.13,115,318,14,0,0.24,0.20,0
4742,29305,1,0,0.10,0.43,574,1,158,0,0.51,0.41,1
4742,29306,1,0,0.30,0.55,104,10,30,1,0.33,0.82,0
4742,29307,1,0,0.24,0.50,842,865,120,0,0.43,0.83,1
4742,29308,1,0,0.00,0.61,14978,82,2176,1,0.55,0.73,0
4742,29309,1,0,0.58,0.48,20395,394,5222,156,0.50,0.65,1
4742,29351,1,0,0.01,0.21,540,42,132,0,0.40,0.58,0
4742,29352,1,0,0.07,0.19,749,76,250,0,0.44,0.69,0
4743,29310,7,0,0.28,0.24,39,34,28,1,0.26,0.46,0
4743,29311,7,0,0.15,0.15,44,48,8,0,0.26,0.82,1
4743,29312,7,0,0.19,0.21,100,307,0,0,0.21,0.49,1
4743,29313,7,0,0.32,0.24,1484,4243,44,0,0.47,0.68,1
4743,29314,7,0,0.21,0.25,8115,3322,2086,0,0.60,0.70,0
4743,29315,7,0,0.26,0.41,48,100,2,0,0.15,0.54,0
4743,29316,7,0,0.07,0.21,12,6,0,0,0.21,0.35,1
4743,29317,7,0,0.10,0.27,55,99,20,0,0.31,0.30,0
4743,29318,7,1,0.11,0.52,709,0,152,4,0.35,0.30,1
4744,29319,2,0,1.00,0.02,732,42,152,0,0.42,0.43,1
4744,29320,2,1,0.57,0.33,5676,39,844,0,0.44,0.38,1
4745,29321,1,0,0.20,0.47,3491,9219,74,12,0.49,0.62,1
4745,29322,1,1,0.19,0.51,10416,198,1568,4,0.31,0.33,1
4745,29323,1,0,0.11,0.68,1232,0,268,1,0.51,0.64,0
4745,29324,1,0,0.19,0.53,1199,502,138,27,0.47,0.69,1
4745,29325,1,0,0.05,0.49,4495,1353,158,34,0.41,0.55,1
4745,29326,1,0,0.08,0.52,10830,498,154,21,0.35,0.75,1
4745,29327,1,0,0.18,0.50,6807,1993,720,94,0.47,0.76,1
4746,29332,1,0,0.15,0.13,6,0,2,0,0.13,0.57,0
4746,29333,1,0,0.33,0.14,3,12,0,0,0.27,0.55,0
4746,29334,1,0,0.00,0.02,61,124,0,0,0.20,0.00,1
4746,29335,1,0,0.01,0.20,0,0,0,0,0.19,0.33,0
4746,29336,1,0,0.04,0.22,1,0,2,0,0.17,0.08,0
4746,29337,1,0,0.13,0.20,122,313,2,0,0.23,0.66,1
4746,29338,1,0,0.10,0.23,37,48,4,0,0.22,0.85,0
4746,29339,1,1,0.13,0.55,609,7,166,0,0.23,0.23,0
4747,29340,1,0,0.30,0.50,901,714,94,0,0.43,0.91,0
4747,29341,1,1,0.24,0.51,9799,2328,1682,0,0.67,0.57,0
4747,29342,1,0,0.01,0.36,2205,448,10,0,0.46,0.36,0
4747,29343,1,1,0.00,0.15,5648,595,984,0,0.46,0.42,1
4747,29344,1,1,0.53,0.72,333,625,58,1,0.36,0.20,1
4748,29270,2,0,0.17,0.24,491,235,90,0,0.51,0.58,0
4748,29275,2,0,0.12,0.23,646,658,56,0,0.32,0.81,0
4748,29277,2,1,0.10,0.62,406176,1416,29714,0,0.57,0.63,1
4748,29331,2,0,0.40,0.66,11800,180,3664,0,0.63,0.81,1
4748,29345,2,0,0.16,0.29,6,16,16,0,0.32,0.63,1
4748,29346,2,0,0.17,0.15,188,34,2,0,0.14,0.60,0
4748,29347,2,0,0.31,0.38,24,4,16,0,0.27,0.62,1
4749,29309,3,0,0.50,0.51,20488,382,5442,0,0.52,0.67,1
4749,29348,3,0,0.73,0.17,2,4,2,0,0.22,0.18,0
4749,29349,3,0,0.29,0.42,3,7,4,0,0.18,0.25,0
4749,29350,3,0,0.04,0.28,87,10,40,0,0.51,0.68,1
